Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,A,AT,BS,SC,FS,BP,AS,KP,P,P%,PA,R,FYC,SYC,RC
B.SOPPY,93,2021-2022,UDINESE,3,SPEZIA,UDINESE,10',0,0,0,0,0,0,0,6,0,0,1,50,1,0,0,0,0
B.SOPPY,93,2021-2022,UDINESE,4,UDINESE,NAPOLI,7',0,0,0,0,0,0,0,4,0,0,3,75,3,0,0,0,0
B.SOPPY,93,2021-2022,UDINESE,5,ROMA,UDINESE,32',0,0,1,0,0,1,2,31,0,0,13,87,9,2,0,0,0
B.SOPPY,93,2021-2022,UDINESE,6,UDINESE,FIORENTINA,48',0,0,0,0,0,0,3,29,0,0,7,70,4,1,0,0,0
B.SOPPY,93,2021-2022,UDINESE,7,SAMPDORIA,UDINESE,15',0,0,0,0,0,0,3,8,0,0,2,67,1,0,0,0,0
B.SOPPY,93,2021-2022,UDINESE,8,UDINESE,BOLOGNA,8',0,0,0,0,0,0,0,1,0,0,1,100,1,0,0,0,0
B.SOPPY,93,2021-2022,UDINESE,9,ATALANTA,UDINESE,20',0,0,0,0,0,0,2,11,0,0,4,100,4,1,0,0,0
B.SOPPY,93,2021-2022,UDINESE,10,UDINESE,HELLAS VERONA,12',0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
B.SOPPY,93,2021-2022,UDINESE,11,INTER,UDINESE,4',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.SOPPY,93,2021-2022,UDINESE,13,TORINO,UDINESE,16',0,0,1,0,0,0,1,8,0,0,4,100,2,0,0,0,0
B.SOPPY,93,2021-2022,UDINESE,15,LAZIO,UDINESE,25',0,0,0,0,0,1,0,15,0,1,8,80,7,0,1,0,0
B.SOPPY,93,2021-2022,UDINESE,16,EMPOLI,UDINESE,56',0,0,0,0,0,0,2,22,0,0,7,78,3,3,1,0,0
B.SOPPY,93,2021-2022,UDINESE,18,CAGLIARI,UDINESE,10',0,0,1,0,0,1,0,11,0,1,8,89,3,0,0,0,0
B.SOPPY,93,2021-2022,UDINESE,21,UDINESE,ATALANTA,26',0,0,0,0,0,0,0,11,0,0,4,67,1,0,0,0,0
B.SOPPY,93,2021-2022,UDINESE,22,JUVENTUS,UDINESE,83',0,0,0,0,0,2,1,36,0,2,12,92,8,1,1,0,0
B.SOPPY,93,2021-2022,UDINESE,23,GENOA,UDINESE,69',0,0,0,0,0,0,3,38,0,0,11,69,2,6,0,0,0
B.SOPPY,93,2021-2022,UDINESE,24,UDINESE,TORINO,81',0,0,2,1,0,0,1,31,0,0,13,76,8,5,1,0,0
B.SOPPY,93,2021-2022,UDINESE,25,HELLAS VERONA,UDINESE,48',0,0,0,0,0,0,2,17,0,0,5,56,4,1,0,0,0
B.SOPPY,93,2021-2022,UDINESE,26,UDINESE,LAZIO,65',0,0,0,0,0,0,2,22,0,0,3,33,2,0,0,0,0
B.SOPPY,93,2021-2022,UDINESE,30,NAPOLI,UDINESE,20',0,0,0,0,0,0,0,7,0,0,2,50,2,3,0,0,0
B.SOPPY,93,2021-2022,UDINESE,31,UDINESE,CAGLIARI,21',0,0,0,0,0,0,1,13,0,0,5,83,3,3,0,0,0
B.SOPPY,93,2021-2022,UDINESE,32,VENEZIA,UDINESE,14',0,0,0,0,0,0,0,6,0,0,2,67,2,1,0,0,0
B.SOPPY,93,2021-2022,UDINESE,19,UDINESE,SALERNITANA,70',0,0,0,0,0,0,3,29,0,0,11,61,6,6,0,0,0
B.SOPPY,93,2021-2022,UDINESE,35,UDINESE,INTER,22',0,0,0,0,0,0,2,13,0,0,2,67,2,1,0,0,0
B.SOPPY,93,2021-2022,UDINESE,20,FIORENTINA,UDINESE,6',0,0,0,0,0,0,0,1,0,0,1,100,0,1,0,0,0
B.SOPPY,93,2021-2022,UDINESE,36,SASSUOLO,UDINESE,33',0,0,1,1,0,0,1,12,0,0,4,80,0,3,0,0,0
