Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,A,AT,BS,SC,FS,BP,AS,KP,P,P%,PA,R,FYC,SYC,RC
T.POBEGA,4,2021-2022,TORINO,3,TORINO,SALERNITANA,20',1,0,1,1,0,1,0,9,0,0,3,100,0,2,0,0,0
T.POBEGA,4,2021-2022,TORINO,4,SASSUOLO,TORINO,78',0,0,2,0,0,0,3,42,0,2,28,93,23,2,0,0,0
T.POBEGA,4,2021-2022,TORINO,5,TORINO,LAZIO,96',0,0,3,0,0,0,0,54,0,0,28,80,22,8,0,0,0
T.POBEGA,4,2021-2022,TORINO,6,VENEZIA,TORINO,72',0,0,0,0,0,0,1,46,0,0,24,86,13,9,1,0,0
T.POBEGA,4,2021-2022,TORINO,7,TORINO,JUVENTUS,94',0,0,1,1,0,0,1,45,0,0,24,75,16,6,0,0,0
T.POBEGA,4,2021-2022,TORINO,8,NAPOLI,TORINO,29',0,0,1,0,0,0,2,16,0,0,8,80,8,0,1,0,0
T.POBEGA,4,2021-2022,TORINO,9,TORINO,GENOA,94',1,0,1,1,0,1,2,60,0,0,35,80,23,12,1,0,0
T.POBEGA,4,2021-2022,TORINO,10,MILAN,TORINO,95',0,0,4,0,0,1,0,63,0,0,39,76,32,7,1,0,0
T.POBEGA,4,2021-2022,TORINO,11,TORINO,SAMPDORIA,93',0,0,1,0,0,1,2,89,1,0,77,92,45,3,1,0,0
T.POBEGA,4,2021-2022,TORINO,13,TORINO,UDINESE,95',0,0,2,0,0,2,2,55,0,1,31,74,17,7,0,0,0
T.POBEGA,4,2021-2022,TORINO,14,ROMA,TORINO,101',0,0,2,0,0,1,0,82,0,1,55,86,38,6,0,0,0
T.POBEGA,4,2021-2022,TORINO,15,TORINO,EMPOLI,97',1,0,1,1,0,2,3,46,0,2,25,83,15,8,0,0,0
T.POBEGA,4,2021-2022,TORINO,16,CAGLIARI,TORINO,46',0,0,1,1,0,0,2,31,0,0,12,60,5,4,1,0,0
T.POBEGA,4,2021-2022,TORINO,17,TORINO,BOLOGNA,93',0,0,3,0,0,0,3,67,0,0,38,81,26,4,0,0,0
